0.52,3.9053
0.53,3.5573
0.54,3.2603
0.55,3.0057
0.56,2.7866
0.57,2.5974
0.58,2.4334
0.59,2.2909
0.6,2.1667
0.61,2.0581
0.62,1.9631
0.63,1.8796
0.64,1.8062
0.65,1.7415
0.66,1.6844
0.67,1.6338
0.68,1.589
0.69,1.5493
0.7,1.5139
0.71,1.4824
0.72,1.4543
0.73,1.4292
0.74,1.4068
0.75,1.3867
0.76,1.3686
0.77,1.3523
0.78,1.3377
0.79,1.3245
0.8,1.3125
0.81,1.3017
0.82,1.2918
0.83,1.2828
0.84,1.2746
0.85,1.2671
0.86,1.2602
0.87,1.2539
0.88,1.248
0.89,1.2425
0.9,1.2375
0.91,1.2327
0.92,1.2283
0.93,1.2241
0.94,1.2202
0.95,1.2164
0.96,1.2129
0.97,1.2095
0.98,1.2062
0.99,1.203
1,1.2
1.01,1.197
1.02,1.1942
1.03,1.1914
1.04,1.1886
1.05,1.1859
1.06,1.1832
1.07,1.1806
1.08,1.178
1.09,1.1754
1.1,1.1728
1.11,1.1703
1.12,1.1677
1.13,1.1652
1.14,1.1627
1.15,1.1601
1.16,1.1576
1.17,1.1551
1.18,1.1525
1.19,1.15
1.2,1.1474
1.21,1.1449
1.22,1.1423
1.23,1.1397
1.24,1.1371
1.25,1.1345
1.26,1.1319
1.27,1.1293
1.28,1.1267
1.29,1.1241
1.3,1.1214
1.31,1.1187
1.32,1.1161
1.33,1.1134
1.34,1.1107
1.35,1.108
1.36,1.1053
1.37,1.1026
1.38,1.0999
1.39,1.0971
1.4,1.0944
1.41,1.0916
1.42,1.0889
1.43,1.0861
1.44,1.0834
1.45,1.0806
1.46,1.0778
1.47,1.075
1.48,1.0722
1.49,1.0695
1.5,1.0667
1.51,1.0639
1.52,1.0611
1.53,1.0583
1.54,1.0555
1.55,1.0527
1.56,1.0499
1.57,1.0471
1.58,1.0443
1.59,1.0415
1.6,1.0387
1.61,1.0358
1.62,1.033
1.63,1.0302
1.64,1.0274
1.65,1.0247
1.66,1.0219
1.67,1.0191
1.68,1.0163
1.69,1.0135
1.7,1.0107
1.71,1.0079
1.72,1.0052
1.73,1.0024
1.74,0.99964
1.75,0.99688
1.76,0.99413
1.77,0.99138
1.78,0.98863
1.79,0.9859
1.8,0.98316
1.81,0.98044
1.82,0.97772
1.83,0.97501
1.84,0.9723
1.85,0.9696
1.86,0.96691
1.87,0.96422
1.88,0.96154
1.89,0.95887
1.9,0.95621
1.91,0.95355
1.92,0.9509
1.93,0.94826
1.94,0.94563
1.95,0.943
1.96,0.94039
1.97,0.93778
1.98,0.93518
1.99,0.93258
2,0.93
2.01,0.92742
2.02,0.92486
2.03,0.9223
2.04,0.91975
2.05,0.91721
2.06,0.91467
2.07,0.91215
2.08,0.90964
2.09,0.90713
2.1,0.90463
2.11,0.90215
2.12,0.89967
2.13,0.8972
2.14,0.89474
2.15,0.89228
2.16,0.88984
2.17,0.88741
2.18,0.88499
2.19,0.88257
2.2,0.88017
2.21,0.87777
2.22,0.87538
2.23,0.873
2.24,0.87064
2.25,0.86828
2.26,0.86593
2.27,0.86359
2.28,0.86126
2.29,0.85893
2.3,0.85662
2.31,0.85432
2.32,0.85202
2.33,0.84974
2.34,0.84746
2.35,0.8452
2.36,0.84294
2.37,0.84069
2.38,0.83845
2.39,0.83623
2.4,0.83401
2.41,0.83179
2.42,0.82959
2.43,0.8274
2.44,0.82522
2.45,0.82304
2.46,0.82088
2.47,0.81872
2.48,0.81657
2.49,0.81444
2.5,0.81231
2.51,0.81019
2.52,0.80808
2.53,0.80597
2.54,0.80388
2.55,0.8018
2.56,0.79972
2.57,0.79765
2.58,0.7956
2.59,0.79355
2.6,0.79151
2.61,0.78948
2.62,0.78745
2.63,0.78544
2.64,0.78343
2.65,0.78143
2.66,0.77945
2.67,0.77747
2.68,0.77549
2.69,0.77353
2.7,0.77158
2.71,0.76963
2.72,0.76769
2.73,0.76576
2.74,0.76384
2.75,0.76193
2.76,0.76002
2.77,0.75812
2.78,0.75624
2.79,0.75435
2.8,0.75248
2.81,0.75062
2.82,0.74876
2.83,0.74691
2.84,0.74507
2.85,0.74324
2.86,0.74141
2.87,0.7396
2.88,0.73779
2.89,0.73598
2.9,0.73419
2.91,0.7324
2.92,0.73063
2.93,0.72885
2.94,0.72709
2.95,0.72534
2.96,0.72359
2.97,0.72185
2.98,0.72011
2.99,0.71839
3,0.71667
