0.52,6.0482
0.53,5.5912
0.54,5.1958
0.55,4.8519
0.56,4.5513
0.57,4.2875
0.58,4.055
0.59,3.8493
0.6,3.6667
0.61,3.5039
0.62,3.3584
0.63,3.2279
0.64,3.1106
0.65,3.0047
0.66,2.9089
0.67,2.8219
0.68,2.7429
0.69,2.6708
0.7,2.6048
0.71,2.5444
0.72,2.4888
0.73,2.4377
0.74,2.3904
0.75,2.3467
0.76,2.3061
0.77,2.2684
0.78,2.2332
0.79,2.2004
0.8,2.1696
0.81,2.1408
0.82,2.1137
0.83,2.0882
0.84,2.0641
0.85,2.0413
0.86,2.0197
0.87,1.9992
0.88,1.9797
0.89,1.9611
0.9,1.9434
0.91,1.9264
0.92,1.9101
0.93,1.8945
0.94,1.8795
0.95,1.8651
0.96,1.8512
0.97,1.8377
0.98,1.8248
0.99,1.8122
1,1.8
1.01,1.7882
1.02,1.7767
1.03,1.7655
1.04,1.7546
1.05,1.744
1.06,1.7337
1.07,1.7236
1.08,1.7137
1.09,1.704
1.1,1.6946
1.11,1.6853
1.12,1.6762
1.13,1.6673
1.14,1.6585
1.15,1.6499
1.16,1.6415
1.17,1.6332
1.18,1.625
1.19,1.6169
1.2,1.609
1.21,1.6011
1.22,1.5934
1.23,1.5858
1.24,1.5783
1.25,1.5709
1.26,1.5636
1.27,1.5564
1.28,1.5492
1.29,1.5422
1.3,1.5352
1.31,1.5283
1.32,1.5215
1.33,1.5147
1.34,1.5081
1.35,1.5015
1.36,1.4949
1.37,1.4884
1.38,1.482
1.39,1.4757
1.4,1.4694
1.41,1.4632
1.42,1.457
1.43,1.4509
1.44,1.4448
1.45,1.4388
1.46,1.4328
1.47,1.4269
1.48,1.4211
1.49,1.4153
1.5,1.4095
1.51,1.4038
1.52,1.3982
1.53,1.3925
1.54,1.387
1.55,1.3814
1.56,1.376
1.57,1.3705
1.58,1.3651
1.59,1.3598
1.6,1.3544
1.61,1.3492
1.62,1.3439
1.63,1.3387
1.64,1.3336
1.65,1.3285
1.66,1.3234
1.67,1.3183
1.68,1.3133
1.69,1.3083
1.7,1.3034
1.71,1.2985
1.72,1.2936
1.73,1.2888
1.74,1.284
1.75,1.2792
1.76,1.2745
1.77,1.2698
1.78,1.2651
1.79,1.2605
1.8,1.2559
1.81,1.2513
1.82,1.2468
1.83,1.2423
1.84,1.2378
1.85,1.2333
1.86,1.2289
1.87,1.2245
1.88,1.2202
1.89,1.2158
1.9,1.2115
1.91,1.2073
1.92,1.203
1.93,1.1988
1.94,1.1946
1.95,1.1904
1.96,1.1863
1.97,1.1822
1.98,1.1781
1.99,1.174
2,1.17
2.01,1.166
2.02,1.162
2.03,1.1581
2.04,1.1541
2.05,1.1502
2.06,1.1463
2.07,1.1425
2.08,1.1386
2.09,1.1348
2.1,1.131
2.11,1.1273
2.12,1.1235
2.13,1.1198
2.14,1.1161
2.15,1.1125
2.16,1.1088
2.17,1.1052
2.18,1.1016
2.19,1.098
2.2,1.0945
2.21,1.0909
2.22,1.0874
2.23,1.0839
2.24,1.0804
2.25,1.077
2.26,1.0735
2.27,1.0701
2.28,1.0667
2.29,1.0634
2.3,1.06
2.31,1.0567
2.32,1.0534
2.33,1.0501
2.34,1.0468
2.35,1.0435
2.36,1.0403
2.37,1.0371
2.38,1.0339
2.39,1.0307
2.4,1.0276
2.41,1.0244
2.42,1.0213
2.43,1.0182
2.44,1.0151
2.45,1.012
2.46,1.009
2.47,1.0059
2.48,1.0029
2.49,0.99991
2.5,0.99692
2.51,0.99395
2.52,0.991
2.53,0.98807
2.54,0.98515
2.55,0.98225
2.56,0.97936
2.57,0.97649
2.58,0.97364
2.59,0.9708
2.6,0.96798
2.61,0.96517
2.62,0.96238
2.63,0.9596
2.64,0.95684
2.65,0.9541
2.66,0.95137
2.67,0.94865
2.68,0.94595
2.69,0.94326
2.7,0.94059
2.71,0.93793
2.72,0.93529
2.73,0.93266
2.74,0.93004
2.75,0.92744
2.76,0.92486
2.77,0.92228
2.78,0.91972
2.79,0.91718
2.8,0.91464
2.81,0.91212
2.82,0.90962
2.83,0.90713
2.84,0.90465
2.85,0.90218
2.86,0.89972
2.87,0.89728
2.88,0.89485
2.89,0.89244
2.9,0.89004
2.91,0.88764
2.92,0.88527
2.93,0.8829
2.94,0.88054
2.95,0.8782
2.96,0.87587
2.97,0.87355
2.98,0.87125
2.99,0.86895
3,0.86667
