0.52,3.191
0.53,2.8794
0.54,2.6152
0.55,2.3903
0.56,2.1984
0.57,2.034
0.58,1.8929
0.59,1.7714
0.6,1.6667
0.61,1.5762
0.62,1.498
0.63,1.4302
0.64,1.3714
0.65,1.3205
0.66,1.2762
0.67,1.2378
0.68,1.2044
0.69,1.1754
0.7,1.1503
0.71,1.1284
0.72,1.1095
0.73,1.0931
0.74,1.0789
0.75,1.0667
0.76,1.0561
0.77,1.047
0.78,1.0392
0.79,1.0325
0.8,1.0268
0.81,1.0219
0.82,1.0178
0.83,1.0144
0.84,1.0115
0.85,1.009
0.86,1.007
0.87,1.0054
0.88,1.0041
0.89,1.003
0.9,1.0022
0.91,1.0015
0.92,1.001
0.93,1.0007
0.94,1.0004
0.95,1.0002
0.96,1.0001
0.97,1
0.98,1
0.99,1
1,1
1.01,1
1.02,0.99999
1.03,0.99996
1.04,0.99992
1.05,0.99984
1.06,0.99974
1.07,0.99959
1.08,0.99941
1.09,0.99919
1.1,0.99892
1.11,0.99861
1.12,0.99825
1.13,0.99784
1.14,0.99738
1.15,0.99688
1.16,0.99632
1.17,0.99571
1.18,0.99505
1.19,0.99435
1.2,0.99359
1.21,0.99278
1.22,0.99193
1.23,0.99103
1.24,0.99008
1.25,0.98909
1.26,0.98805
1.27,0.98697
1.28,0.98585
1.29,0.98468
1.3,0.98347
1.31,0.98223
1.32,0.98094
1.33,0.97962
1.34,0.97826
1.35,0.97686
1.36,0.97543
1.37,0.97397
1.38,0.97247
1.39,0.97094
1.4,0.96939
1.41,0.9678
1.42,0.96619
1.43,0.96455
1.44,0.96288
1.45,0.96119
1.46,0.95947
1.47,0.95773
1.48,0.95597
1.49,0.95419
1.5,0.95238
1.51,0.95056
1.52,0.94871
1.53,0.94685
1.54,0.94498
1.55,0.94308
1.56,0.94117
1.57,0.93925
1.58,0.93731
1.59,0.93535
1.6,0.93339
1.61,0.93141
1.62,0.92942
1.63,0.92742
1.64,0.92541
1.65,0.92339
1.66,0.92136
1.67,0.91932
1.68,0.91727
1.69,0.91522
1.7,0.91316
1.71,0.91109
1.72,0.90902
1.73,0.90694
1.74,0.90485
1.75,0.90276
1.76,0.90067
1.77,0.89857
1.78,0.89647
1.79,0.89436
1.8,0.89226
1.81,0.89015
1.82,0.88803
1.83,0.88592
1.84,0.88381
1.85,0.88169
1.86,0.87957
1.87,0.87746
1.88,0.87534
1.89,0.87322
1.9,0.8711
1.91,0.86899
1.92,0.86687
1.93,0.86476
1.94,0.86264
1.95,0.86053
1.96,0.85842
1.97,0.85631
1.98,0.85421
1.99,0.8521
2,0.85
2.01,0.8479
2.02,0.84581
2.03,0.84371
2.04,0.84162
2.05,0.83954
2.06,0.83745
2.07,0.83538
2.08,0.8333
2.09,0.83123
2.1,0.82916
2.11,0.8271
2.12,0.82504
2.13,0.82299
2.14,0.82094
2.15,0.81889
2.16,0.81685
2.17,0.81481
2.18,0.81278
2.19,0.81076
2.2,0.80874
2.21,0.80672
2.22,0.80471
2.23,0.80271
2.24,0.80071
2.25,0.79871
2.26,0.79672
2.27,0.79474
2.28,0.79276
2.29,0.79079
2.3,0.78882
2.31,0.78686
2.32,0.78491
2.33,0.78296
2.34,0.78102
2.35,0.77908
2.36,0.77715
2.37,0.77523
2.38,0.77331
2.39,0.7714
2.4,0.76949
2.41,0.76759
2.42,0.7657
2.43,0.76381
2.44,0.76193
2.45,0.76005
2.46,0.75818
2.47,0.75632
2.48,0.75446
2.49,0.75261
2.5,0.75077
2.51,0.74893
2.52,0.7471
2.53,0.74528
2.54,0.74346
2.55,0.74165
2.56,0.73984
2.57,0.73804
2.58,0.73625
2.59,0.73446
2.6,0.73268
2.61,0.73091
2.62,0.72914
2.63,0.72738
2.64,0.72563
2.65,0.72388
2.66,0.72214
2.67,0.7204
2.68,0.71868
2.69,0.71695
2.7,0.71524
2.71,0.71353
2.72,0.71183
2.73,0.71013
2.74,0.70844
2.75,0.70675
2.76,0.70508
2.77,0.7034
2.78,0.70174
2.79,0.70008
2.8,0.69843
2.81,0.69678
2.82,0.69514
2.83,0.69351
2.84,0.69188
2.85,0.69026
2.86,0.68864
2.87,0.68703
2.88,0.68543
2.89,0.68383
2.9,0.68224
2.91,0.68066
2.92,0.67908
2.93,0.67751
2.94,0.67594
2.95,0.67438
2.96,0.67283
2.97,0.67128
2.98,0.66973
2.99,0.6682
3,0.66667
