0.52,1.7625
0.53,1.5234
0.54,1.3248
0.55,1.1596
0.56,1.0219
0.57,0.90723
0.58,0.81177
0.59,0.73244
0.6,0.66667
0.61,0.61235
0.62,0.56772
0.63,0.53131
0.64,0.50187
0.65,0.47836
0.66,0.45989
0.67,0.44571
0.68,0.43519
0.69,0.42777
0.7,0.42301
0.71,0.42048
0.72,0.41986
0.73,0.42085
0.74,0.42319
0.75,0.42667
0.76,0.43109
0.77,0.43631
0.78,0.44217
0.79,0.44855
0.8,0.45536
0.81,0.46249
0.82,0.46988
0.83,0.47745
0.84,0.48514
0.85,0.49291
0.86,0.50072
0.87,0.50851
0.88,0.51628
0.89,0.52398
0.9,0.53159
0.91,0.5391
0.92,0.54649
0.93,0.55374
0.94,0.56084
0.95,0.56779
0.96,0.57458
0.97,0.5812
0.98,0.58764
0.99,0.59391
1,0.6
1.01,0.60591
1.02,0.61164
1.03,0.61719
1.04,0.62256
1.05,0.62775
1.06,0.63276
1.07,0.6376
1.08,0.64227
1.09,0.64677
1.1,0.6511
1.11,0.65526
1.12,0.65927
1.13,0.66311
1.14,0.6668
1.15,0.67034
1.16,0.67374
1.17,0.67699
1.18,0.68009
1.19,0.68306
1.2,0.6859
1.21,0.6886
1.22,0.69118
1.23,0.69363
1.24,0.69597
1.25,0.69818
1.26,0.70028
1.27,0.70227
1.28,0.70416
1.29,0.70593
1.3,0.70761
1.31,0.70919
1.32,0.71067
1.33,0.71206
1.34,0.71336
1.35,0.71457
1.36,0.71569
1.37,0.71673
1.38,0.71769
1.39,0.71858
1.4,0.71939
1.41,0.72012
1.42,0.72079
1.43,0.72139
1.44,0.72192
1.45,0.72238
1.46,0.72278
1.47,0.72313
1.48,0.72341
1.49,0.72364
1.5,0.72381
1.51,0.72393
1.52,0.724
1.53,0.72401
1.54,0.72398
1.55,0.7239
1.56,0.72378
1.57,0.72361
1.58,0.7234
1.59,0.72315
1.6,0.72286
1.61,0.72253
1.62,0.72217
1.63,0.72176
1.64,0.72133
1.65,0.72086
1.66,0.72035
1.67,0.71982
1.68,0.71925
1.69,0.71866
1.7,0.71804
1.71,0.71738
1.72,0.71671
1.73,0.716
1.74,0.71528
1.75,0.71453
1.76,0.71375
1.77,0.71295
1.78,0.71214
1.79,0.7113
1.8,0.71044
1.81,0.70956
1.82,0.70866
1.83,0.70775
1.84,0.70681
1.85,0.70587
1.86,0.7049
1.87,0.70392
1.88,0.70292
1.89,0.70191
1.9,0.70089
1.91,0.69985
1.92,0.6988
1.93,0.69774
1.94,0.69667
1.95,0.69558
1.96,0.69449
1.97,0.69338
1.98,0.69226
1.99,0.69114
2,0.69
2.01,0.68886
2.02,0.6877
2.03,0.68654
2.04,0.68537
2.05,0.6842
2.06,0.68301
2.07,0.68182
2.08,0.68063
2.09,0.67943
2.1,0.67822
2.11,0.677
2.12,0.67579
2.13,0.67456
2.14,0.67333
2.15,0.6721
2.16,0.67086
2.17,0.66962
2.18,0.66838
2.19,0.66713
2.2,0.66588
2.21,0.66463
2.22,0.66337
2.23,0.66211
2.24,0.66085
2.25,0.65958
2.26,0.65831
2.27,0.65705
2.28,0.65578
2.29,0.6545
2.3,0.65323
2.31,0.65196
2.32,0.65068
2.33,0.64941
2.34,0.64813
2.35,0.64685
2.36,0.64557
2.37,0.64429
2.38,0.64301
2.39,0.64174
2.4,0.64046
2.41,0.63918
2.42,0.6379
2.43,0.63662
2.44,0.63534
2.45,0.63407
2.46,0.63279
2.47,0.63151
2.48,0.63024
2.49,0.62897
2.5,0.62769
2.51,0.62642
2.52,0.62515
2.53,0.62388
2.54,0.62261
2.55,0.62135
2.56,0.62008
2.57,0.61882
2.58,0.61756
2.59,0.61629
2.6,0.61504
2.61,0.61378
2.62,0.61253
2.63,0.61127
2.64,0.61002
2.65,0.60877
2.66,0.60753
2.67,0.60628
2.68,0.60504
2.69,0.6038
2.7,0.60256
2.71,0.60133
2.72,0.60009
2.73,0.59886
2.74,0.59763
2.75,0.59641
2.76,0.59519
2.77,0.59397
2.78,0.59275
2.79,0.59153
2.8,0.59032
2.81,0.58911
2.82,0.5879
2.83,0.5867
2.84,0.5855
2.85,0.5843
2.86,0.5831
2.87,0.58191
2.88,0.58072
2.89,0.57953
2.9,0.57835
2.91,0.57717
2.92,0.57599
2.93,0.57481
2.94,0.57364
2.95,0.57247
2.96,0.5713
2.97,0.57014
2.98,0.56898
2.99,0.56782
3,0.56667
